book_id,para_id,pali_paragraph,translation_paragraph
abh01a.att,352,"Tattha  ṭhatvā vicintesiṃ, tuṭṭho saṃviggamānaso;","Standing there, I pondered with a joyful, awe-struck mind:"
abh01a.att,353,"‘‘Idha bījāni ropissaṃ, khaṇo ve mā upaccagā’’.",“Here I shall sow seeds; let not this opportune moment pass me by.”
abh01a.att,354,"Yadi buddhassa sodhetha, ekokāsaṃ dadātha me;","“If you are cleaning a path for the Buddha, then give me a section;"
abh01a.att,355,"Ahampi sodhayissāmi, añjasaṃ vaṭumāyanaṃ.","I too will clean a path, a high road.”"
abh01a.att,356,"Adaṃsu  te mamokāsaṃ, sodhetuṃ añjasaṃ tadā;",They gave me a section to clean the path at that time;
abh01a.att,357,"‘‘Buddho buddho’’ti cintento, maggaṃ sodhemahaṃ tadā.",Thinking “Buddha! Buddha!” I cleaned the path at that time.
abh01a.att,358,"Aniṭṭhite pamokāse, dīpaṅkaro mahāmuni;","Before my section was finished, the great sage Dīpaṅkara,"
abh01a.att,359,"Catūhi satasahassehi, chaḷabhiññehi tādihi;","Accompanied by four hundred thousand arahants, steadfast ones with six supernormal powers,"
abh01a.att,360,"Khīṇāsavehi vimalehi, paṭipajji añjasaṃ jino.","Who were taint-free and pure, the Conqueror proceeded along the path."
abh01a.att,361,"Paccuggamanā vattanti, vajjanti bheriyo bahū;","Welcoming ceremonies were performed, many drums were beaten;"
abh01a.att,362,"Āmoditā naramarū, sādhukāraṃ pavattayuṃ.","Humans and devas, delighted, uttered shouts of approval."
abh01a.att,363,"Devā manusse passanti, manussāpi ca devatā;","Devas saw humans, and humans saw devas;"
abh01a.att,364,"Ubhopi te pañjalikā, anuyanti tathāgataṃ.","Both, with clasped hands, followed the Tathāgata."
abh01a.att,365,"Devā dibbehi turiyehi, manussā mānusehi ca;","Devas with divine musical instruments, and humans with human ones;"
abh01a.att,366,"Ubhopi te vajjayantā, anuyanti tathāgataṃ.","Both, playing music, followed the Tathāgata."
abh01a.att,367,"Dibbaṃ mandāravaṃ pupphaṃ, padumaṃ pārichattakaṃ;","Divine mandārava flowers, lotus flowers, and pāricchattaka flowers;"
abh01a.att,368,"Disodisaṃ okiranti, ākāsanabhagatā marū.",The devas in the sky scattered them in every direction.
abh01a.att,369,"Dibbaṃ candanacuṇṇañca, varagandhañca kevalaṃ;","Divine sandalwood powder, and exquisite perfumes;"
abh01a.att,370,"Disodisaṃ okiranti, ākāsanabhagatā marū.",The devas in the sky scattered them in every direction.
abh01a.att,371,"Campakaṃ  salalaṃ nīpaṃ, nāgapunnāgaketakaṃ;","Campaka, sarala, nīpa, nāga, punnāga, and ketaka flowers;"
abh01a.att,372,"Disodisaṃ ukkhipanti, bhūmitalagatā narā.",The humans on the ground threw them up in every direction.
abh01a.att,373,"Kese muñcitvāhaṃ tattha, vākacīrañca cammakaṃ;","There, I untied my hair, and spread out my bark-fiber robe and deerskin;"
abh01a.att,374,"Kalale pattharitvāna, avakujjo nipajjahaṃ.","Having spread them over the mud, I lay down prostrate."
abh01a.att,375,"Akkamitvāna maṃ buddho, saha sissehi gacchatu;","“May the Buddha, together with his disciples, step over me and proceed;"
abh01a.att,376,"Mā naṃ kalale akkamittha, hitāya me bhavissati.",May he not step in the mud; this will be for my benefit.”
abh01a.att,377,"Pathaviyaṃ nipannassa, evaṃ me āsi cetaso;","As I lay on the ground, such was my thought:"
abh01a.att,378,"‘‘Icchamāno ahaṃ ajja, kilese jhāpaye mama.","“If I wished today, I could burn up my defilements."
abh01a.att,379,"‘‘Kiṃ me aññātavesena, dhammaṃ sacchikatenidha;","“What benefit would there be for me here, having realized the Dhamma as an unknown person?"
abh01a.att,380,"Sabbaññutaṃ pāpuṇitvā, buddho hessaṃ sadevake.","Having attained omniscience, I shall become a Buddha in the world with its devas."
abh01a.att,381,"‘‘Kiṃ  me ekena tiṇṇena, purisena thāmadassinā;","“What benefit would there be for me, a powerful man, if I were to cross alone?"
abh01a.att,382,"Sabbaññutaṃ pāpuṇitvā, santāressaṃ sadevakaṃ.","Having attained omniscience, I shall lead the world with its devas across."
abh01a.att,383,"‘‘Iminā me adhikārena, katena purisuttame;","“By this meritorious deed performed for the Supreme Person,"
abh01a.att,384,"Sabbaññutaṃ pāpuṇitvā, tāremi janataṃ bahuṃ.","Having attained omniscience, I shall ferry many people across."
abh01a.att,385,"‘‘Saṃsārasotaṃ chinditvā, viddhaṃsetvā tayo bhave;","“Having cut off the stream of saṃsāra, having destroyed the three existences,"
abh01a.att,386,"Dhammanāvaṃ samāruyha, santāressaṃ sadevakaṃ’’.","Having embarked on the Dhamma-boat, I shall lead the world with its devas across.”"
abh01a.att,387,"Dīpaṅkaro lokavidū, āhutīnaṃ paṭiggaho;","Dīpaṅkara, the knower of the world, the recipient of offerings,"
abh01a.att,388,"Ussīsake maṃ ṭhatvāna, idaṃ vacanamabravi.","Standing at my head, spoke these words:"
abh01a.att,389,"‘‘Passatha  imaṃ tāpasaṃ, jaṭilaṃ uggatāpanaṃ;","“Behold this ascetic, the matted-haired, intensely practicing one;"
abh01a.att,390,"Aparimeyye ito kappe, buddho loke bhavissati.","After immeasurable aeons from now, he will become a Buddha in the world."
abh01a.att,391,"‘‘Ahu kapilavhayā rammā, nikkhamitvā tathāgato;",“The Tathāgata will depart from the pleasant city named Kapilavastu;
abh01a.att,392,"Padhānaṃ padahitvāna, katvā dukkarakārikaṃ.",Having exerted great effort and performed difficult austerities.
abh01a.att,393,"‘‘Ajapālarukkhamūle, nisīditvā tathāgato;","“The Tathāgata, having sat at the foot of the Ajapāla Banyan tree,"
abh01a.att,394,"Tattha pāyāsaṃ paggayha, nerañjaramupehiti.",Will then receive milk-rice and go to the Nerañjarā River.
abh01a.att,395,"‘‘Nerañjarāya tīramhi, pāyāsaṃ ada so jino;","“On the bank of the Nerañjarā, that Conqueror will partake of the milk-rice;"
abh01a.att,396,"Paṭiyattavaramaggena, bodhimūlamupehiti.","And by the excellent path made ready, he will go to the root of the Bodhi tree."
abh01a.att,397,"‘‘Tato padakkhiṇaṃ katvā, bodhimaṇḍaṃ anuttaro;","“Thereupon, having circumambulated the Bodhimaṇḍa, the unexcelled one,"
abh01a.att,398,"Assattharukkhamūlamhi, bujjhissati mahāyaso.","The highly renowned one, will attain enlightenment at the foot of the Assattha tree."
abh01a.att,399,"‘‘Imassa janikā mātā, māyā nāma bhavissati;",“His mother will be named Māyā;
abh01a.att,400,"Pitā suddhodano nāma, ayaṃ hessati gotamo.",His father will be named Suddhodana; he will be Gotama.
abh01a.att,401,"‘‘Anāsavā vītarāgā, santacittā samāhitā;","“Free from taints, free from craving, with minds at peace, well-concentrated;"
abh01a.att,402,"Kolito upatisso ca, aggā hessanti sāvakā;",Kolita and Upatissa will be the chief disciples;
abh01a.att,403,"Ānando nāmupaṭṭhāko, upaṭṭhissatimaṃ jinaṃ.","Ananda will be the attendant, attending to this Conqueror."
abh01a.att,404,"‘‘Khemā uppalavaṇṇā ca, aggā hessanti sāvikā;",“Khemā and Uppalavaṇṇā will be the chief female disciples;
abh01a.att,405,"Anāsavā vītarāgā, santacittā samāhitā.","Free from taints, free from craving, with minds at peace, well-concentrated."
abh01a.att,406,"‘‘Bodhi  tassa bhagavato, assatthoti pavuccati;",“The Bodhi tree of that Blessed One is called Assattha;
abh01a.att,407,"Citto ca hatthāḷavako, aggā hessantupaṭṭhakā;",Citta and Hatthāḷavaka will be the chief male lay supporters;
abh01a.att,408,"Uttarā nandamātā ca, aggā hessantupaṭṭhikā’’.",Uttarā and Nandamātā will be the chief female lay supporters.”
abh01a.att,409,"Idaṃ  sutvāna vacanaṃ, asamassa mahesino;",Having heard these words of the incomparable great sage;
abh01a.att,410,"Āmoditā naramarū, buddhabījaṃ kira ayaṃ.","Humans and devas rejoiced, thinking, “This indeed is a Buddha seed!”"
abh01a.att,411,"Ukkuṭṭhisaddā vattanti, apphoṭenti hasanti ca;","Shouts of acclamation arose, they clapped their hands and laughed;"
abh01a.att,412,"Katañjalī namassanti, dasasahassī sadevakā.","With clasped hands, the world with ten thousand devas paid homage."
abh01a.att,413,"Yadimassa lokanāthassa, virajjhissāma sāsanaṃ;","“If we miss the Dispensation of this Lord of the World,"
abh01a.att,414,"Anāgatamhi addhāne, hessāma sammukhā imaṃ.","In the future, we shall stand face to face with him.”"
abh01a.att,415,"Yathā manussā nadiṃ tarantā, paṭititthaṃ virajjhiya;","Just as people crossing a river, having missed the opposite landing place,"
abh01a.att,416,"Heṭṭhā titthe gahetvāna, uttaranti mahānadiṃ.",Take the landing place further down and cross the great river.
abh01a.att,417,"Evameva mayaṃ sabbe, yadi muñcāmimaṃ jinaṃ;","Even so, all of us, if we miss this Conqueror,"
abh01a.att,418,"Anāgatamhi addhāne, hessāma sammukhā imaṃ.","In the future, we shall stand face to face with him."
abh01a.att,419,"Dīpaṅkaro lokavidū, āhutīnaṃ paṭiggaho;","Dīpaṅkara, the knower of the world, the recipient of offerings,"
abh01a.att,420,"Mama kammaṃ pakittetvā, dakkhiṇaṃ pādamuddhari.","Having praised my deed, lifted his right foot."
abh01a.att,421,"Ye tatthāsuṃ jinaputtā, sabbe padakkhiṇamakaṃsu maṃ;",All the disciples of the Conqueror who were there circumambulated me;
abh01a.att,422,"Narā nāgā ca gandhabbā, abhivādetvāna pakkamuṃ.","Humans, nāgas, and gandhabbas, having paid homage, departed."
abh01a.att,423,"Dassanaṃ me atikkante, sasaṅghe lokanāyake;","When the Lord of the World, with his Saṅgha, had passed beyond my sight;"
abh01a.att,424,"Haṭṭhatuṭṭhena cittena, āsanā vuṭṭhahiṃ tadā.","With a joyful and happy mind, I rose from my seat then."
abh01a.att,425,"Sukhena sukhito homi, pāmojjena pamodito;","I became happy with happiness, delighted with joy;"
abh01a.att,426,"Pītiyā ca abhissanno, pallaṅkaṃ ābhujiṃ tadā.","Filled with rapture, I sat in the cross-legged posture then."
abh01a.att,427,"Pallaṅkena  nisīditvā, evaṃ cintesahaṃ tadā;","Having sat in the cross-legged posture, I thought thus then:"
abh01a.att,428,"‘‘Vasībhūto ahaṃ jhāne, abhiññāpāramiṃ gato.","“I have become master of jhāna, I have reached the perfection of supernormal powers."
abh01a.att,429,"‘‘Dasasahassilokamhi, isayo natthi me samā;","“In the ten-thousand-world system, there are no ascetics equal to me;"
abh01a.att,430,"Asamo iddhidhammesu, alabhiṃ īdisaṃ sukhaṃ’’.","I am unequalled in the states of psychic power, I have obtained such happiness.”"
abh01a.att,431,"Pallaṅkābhujane mayhaṃ, dasasahassādhivāsino;","When I sat in the cross-legged posture, the dwellers of the ten-thousand-world system;"
abh01a.att,432,"Mahānādaṃ pavattesuṃ, dhuvaṃ buddho bhavissasi.",Issued a great roar: “You will surely become a Buddha!”
abh01a.att,433,"Yā pubbe bodhisattānaṃ, pallaṅkavaramābhuje;","“The omens that appeared previously, when Bodhisattas sat in the excellent cross-legged posture,"
abh01a.att,434,"Nimittāni padissanti, tāni ajja padissare.",Those omens appear today.”
abh01a.att,435,"Sītaṃ byapagataṃ hoti, uṇhañca upasammati;","“Cold departs, and heat subsides;"
abh01a.att,436,"Tāni ajja padissanti, dhuvaṃ buddho bhavissasi.","Those omens appear today, you will surely become a Buddha.”"
abh01a.att,437,"Dasasahassī lokadhātū, nissaddā honti nirākulā;",“The ten-thousand-world systems become silent and undisturbed;
abh01a.att,438,"Tāni ajja padissanti, dhuvaṃ buddho bhavissasi.","Those omens appear today, you will surely become a Buddha.”"
abh01a.att,439,"Mahāvātā na vāyanti, na sandanti savantiyo;","“Great winds do not blow, rivers do not flow;"
abh01a.att,440,"Tāni ajja padissanti, dhuvaṃ buddho bhavissasi.","Those omens appear today, you will surely become a Buddha.”"
abh01a.att,441,"Thalajā dakajā pupphā, sabbe pupphanti tāvade;","“Land-born and water-born flowers, all blossom immediately;"
abh01a.att,442,"Tepajja pupphitā sabbe, dhuvaṃ buddho bhavissasi.","All of them have blossomed today, you will surely become a Buddha.”"
abh01a.att,443,"Latā vā yadi vā rukkhā, phalabhārā honti tāvade;","“Creepers or trees, all become laden with fruit immediately;"
abh01a.att,444,"Tepajja phalitā sabbe, dhuvaṃ buddho bhavissasi.","All of them have borne fruit today, you will surely become a Buddha.”"
abh01a.att,445,"Ākāsaṭṭhā  ca bhūmaṭṭhā, ratanā jotanti tāvade;","“Treasures in the sky and on the ground, all shine immediately;"
abh01a.att,446,"Tepajja ratanā jotanti, dhuvaṃ buddho bhavissasi.","All of those treasures shine today, you will surely become a Buddha.”"
abh01a.att,447,"Mānussakā ca dibbā ca, turiyā vajjanti tāvade;","“Human and divine musical instruments, all play immediately;"
abh01a.att,448,"Tepajjubho abhiravanti, dhuvaṃ buddho bhavissasi.","Both of them resound today, you will surely become a Buddha.”"
abh01a.att,449,"Vicittapupphā gaganā, abhivassanti tāvade;","“Multi-colored flowers from the sky, rain down immediately;"
abh01a.att,450,"Tepi ajja pavassanti, dhuvaṃ buddho bhavissasi.","All of them rain down today, you will surely become a Buddha.”"
abh01a.att,451,"Mahāsamuddo ābhujati, dasasahassī pakampati;","“The great ocean rises, the ten-thousand-world system trembles;”"
abh01a.att,452,"Tepajjubho abhiravanti, dhuvaṃ buddho bhavissasi.",Both these roar today; surely you will be a Buddha.
abh01a.att,453,"Nirayepi  dasasahasse, aggī nibbanti tāvade;","Even in the hells of the ten-thousand world system, fires extinguish at that very time;"
abh01a.att,454,"Tepajja nibbutā aggī, dhuvaṃ buddho bhavissasi.",Those fires are extinguished today; surely you will be a Buddha.
abh01a.att,455,"Vimalo hoti sūriyo, sabbā dissanti tārakā;","The sun is pure, all the stars are seen;"
abh01a.att,456,"Tepi ajja padissanti, dhuvaṃ buddho bhavissasi.",Those too are seen today; surely you will be a Buddha.
abh01a.att,457,"Anovaṭṭhena udakaṃ, mahiyā ubbhijji tāvade;",Water without rain immediately springs forth from the earth;
abh01a.att,458,"Tampajjubbhijjate mahiyā, dhuvaṃ buddho bhavissasi.",That too springs forth from the earth today; surely you will be a Buddha.
